PrimaryKey,YearVisited
20173233102615B1,2017
17080211241161162017-09-01,2017
17051514271072762017-09-01,2017
1710300819142502017-09-01,2017
17052313335831772017-09-01,2017
20174145374508B2,2017
17071812194789432017-09-01,2017
17080215395821372017-09-01,2017
17060812403831332017-09-01,2017
17070609404254382017-09-01,2017
17070709243597122017-09-01,2017
20173217201413B1,2017
17091111374286752017-09-01,2017
17072808065849312017-09-01,2017
20171623101116B2,2017
20174953100204B1,2017
2017635100902B1,2017
20175625108913B1,2017
17082513020379262017-09-01,2017
20175623106703B1,2017
17062115135237462017-09-01,2017
17090615524756542017-09-01,2017
20171673101714B1,2017
20171673102801B1,2017
20173231104801B1,2017
17071914271111332017-09-01,2017
17062712173332332017-09-01,2017
17092209483025712016-09-01,2017
20173065104410B1,2017
17072914321994852017-09-01,2017
17120709325055792017-09-01,2017
17060507014759282017-09-01,2017
17120609214830522017-09-01,2017
20173233103920B1,2017
17030715111931522021-09-01,2017
17083110123868592017-09-01,2017
1708170938505572017-09-01,2017
201730105103204B3,2017
17062207544855822017-09-01,2017
17070714355851012017-09-01,2017
2017563102216B2,2017
17082212210624192017-09-01,2017
17082812094340142017-09-01,2017
17071015084210142017-09-01,2017
2017651202306B1,2017
1706151608531112017-09-01,2017
17060810533134882017-09-01,2017
1709211354101062017-09-01,2017
17052916185171622017-09-01,2017
1808141410434132018-09-01,2017
17081210371551172017-09-01,2017
20173213203014B2,2017
17082612044880122017-09-01,2017
17062114080423232017-09-01,2017
17073007392342862017-09-01,2017
20175623101401B1,2017
17100808351239492017-09-01,2017
1709191352103252017-09-01,2017
17100510365392672017-09-01,2017
2017327107103B1,2017
17073113554567792017-09-01,2017
17081010203884902017-09-01,2017
17060108092383262017-09-01,2017
17080212571679672016-09-01,2017
20173071100215B1,2017
17060109314422452017-09-01,2017
17082616064436432017-09-01,2017
20171677101516B2,2017
20173215202604B2,2017
20173213110008B1,2017
17061311333364032017-09-01,2017
20174145413903B3,2017
17070709361723862017-09-01,2017
20173033102806B2,2017
17081607321484342017-09-01,2017
17070508185068262017-09-01,2017
2017563105608B3,2017
17061209305596122017-09-01,2017
17051916421837042017-09-01,2017
17050917252388572017-09-01,2017
2017327107202B2,2017
17072608451597982017-09-01,2017
20174125342936B1,2017
20174925201509B1,2017
17052313580060492017-09-01,2017
20175613104105B1,2017
17052410480635972017-09-01,2017
2017415200819B1,2017
2017327103115B2,2017
17080113245214292017-09-01,2017
17051109210611402017-09-01,2017
17073015075987972017-09-01,2017
1709070927436892017-09-01,2017
17083016182156892017-09-01,2017
17102216365378662017-09-01,2017
17061509360086682017-09-01,2017
2017327109620B2,2017
20174125243420B1,2017
17092713490695892017-09-01,2017
17070609074642592016-09-01,2017
1708251258164842017-09-01,2017
17071910000251032017-09-01,2017
17082413040333902017-09-01,2017
16082217342175512017-09-01,2017
20173211202501B2,2017
17052314223362322017-09-01,2017
1706170733207462017-09-01,2017
17060412082285542017-09-01,2017
17070509424791132017-09-01,2017
17081411141762172017-09-01,2017
17072512383851972017-09-01,2017
1707181736115902017-09-01,2017
17081609392017162017-09-01,2017
17081109270071302017-09-01,2017
17072410041668032017-09-01,2017
201730105103615B2,2017
17073113052233672017-09-01,2017
17071209103296752017-09-01,2017
17061211214111022017-09-01,2017
17060709101466642017-09-01,2017
1705191120349182017-09-01,2017
17080914581024482017-09-01,2017
17062609240652612017-09-01,2017
17053011533992512017-09-01,2017
17070208241725492017-09-01,2017
20174917100703B3,2017
17072510082535282017-09-01,2017
1706280910578702017-09-01,2017
2017305101008B1,2017
17050511171673692017-09-01,2017
17062808474544182017-09-01,2017
17053116020652832021-09-01,2017
17061715525458622017-09-01,2017
2017635100302B1,2017
17062709563163342017-09-01,2017
17082413234827242017-09-01,2017
17092613542029292017-09-01,2017
17063008460789652017-09-01,2017
18110314431021512018-09-01,2018
18092611265154052018-09-01,2018
18061410583494192018-09-01,2018
18071508352043622018-09-01,2018
18080709544225192018-09-01,2018
18052013031328312018-09-01,2018
18080609305151842018-09-01,2018
18061416154913022018-09-01,2018
20185637109407B1,2018
18071710495691532018-09-01,2018
18083009522881102018-09-01,2018
20184137291903B3,2018
2018327107905B1,2018
20183233104703B1,2018
2018329205009B1,2018
18100913261556982018-09-01,2018
18082813084113972018-09-01,2018
18100115300651492018-09-01,2018
18080909383468622018-09-01,2018
18062810264889732018-09-01,2018
18060610165376912018-09-01,2018
18091012324577052018-09-01,2018
MTC02000_2018_SiltyLoamy-2472018-09-01,2018
18081309372030182018-09-01,2018
1808221421042612018-09-01,2018
20183217206805B1,2018
20183223110717B2,2018
18060410511315502018-09-01,2018
20181673200706B2,2018
2018327109505B1,2018
18080808545066902018-09-01,2018
17082810113774502018-09-01,2018
1808010742419192018-09-01,2018
18042712482938282018-09-01,2018
MTC02000_2018_Clay-based-0192018-09-01,2018
18082513221026722018-09-01,2018
20185623106620B1,2018
18080908571739952018-09-01,2018
20183071101213B1,2018
18060115234217522018-09-01,2018
20185637108215B1,2018
20184927203017B1,2018
18072607442140092018-09-01,2018
20183213106115B3,2018
20181659100915B2,2018
MTC04000_2018_Grass-0812018-09-01,2018
18082312545465442018-09-01,2018
15082717560947142018-09-01,2018
18070615282097272018-09-01,2018
18060612241346352018-09-01,2018
18082009255330082019-09-01,2018
20184125263520B2,2018
2018309102306B2,2018
18060112133472342018-09-01,2018
2018671203001B2,2018
20184117221803B2,2018
20183065104415B1,2018
18071816152251262018-09-01,2018
18060609193555172018-09-01,2018
20181673103813B2,2018
2018493100403B1,2018
18062609062355272018-09-01,2018
1808241356272502018-09-01,2018
16083010325641752018-09-01,2018
18110310281323862018-09-01,2018
1000000302018-09-01,2018
18061812100196562018-09-01,2018
20184145334609B1,2018
18062109562339342018-09-01,2018
18081613375871452018-09-01,2018
18070209271569492018-09-01,2018
18061611465517762018-09-01,2018
18060623290949932018-09-01,2018
18090513012746132018-09-01,2018
18040213042643922018-09-01,2018
20184137312232B1,2018
20181673102818B1,2018
18092512245336262018-09-01,2018
18032009574348242018-09-01,2018
18073108083016332018-09-01,2018
18080610042963662018-09-01,2018
18101513324313092018-09-01,2018
18071814123440992018-09-01,2018
20184145254635B1,2018
18073009541927352018-09-01,2018
18082814445343552018-09-01,2018
MT001000_2018_INT-UYPP-CWSa-0022018-09-01,2018
18072908302842692018-09-01,2018
20185635101814B2,2018
18052316203218162018-09-01,2018
18090807181779132018-09-01,2018
18062612531561972018-09-01,2018
20181633101213B2,2018
18060218214746932018-09-01,2018
20183231104911B2,2018
15082717552644612018-09-01,2018
18082212405759372018-09-01,2018
18080611303658012018-09-01,2018
18072314513356112018-09-01,2018
20184145284126B1,2018
20184933101504B3,2018
20184919203205B2,2018
MTC02000_2019_SiltyLoamy-2662018-09-01,2018
20184137402436B1,2018
20185637107506B1,2018
18072611315299812018-09-01,2018
18072910155586932018-09-01,2018
20183213110011B2,2018
20181673103507B2,2018
MTC04000_2018_Shrub-2192018-09-01,2018
1809100817457132018-09-01,2018
15082717552569502018-09-01,2018
18080716422053482018-09-01,2018
18071810284633782018-09-01,2018
18061810355858722018-09-01,2018
20184125373236B2,2018
MTB05000_2018_CEN-08-S2018-09-01,2018
18060112151054272018-09-01,2018
2018665203909B2,2018
18072911124452212018-09-01,2018
18053114021055932018-09-01,2018
18041716414630982018-09-01,2018
18080810552086602018-09-01,2018
20181673100112B2,2018
18121209434334502018-09-01,2018
18082913330439892018-09-01,2018
18062910092964612018-09-01,2018
1807270801347502018-09-01,2018
18091209434177762018-09-01,2018
18101511224069032018-09-01,2018
18071709174543332018-09-01,2018
18073009005372982018-09-01,2018
18062110063880972018-09-01,2018
18071713152118512018-09-01,2018
20183033102812B1,2018
18052009033887672018-09-01,2018
20185637103712B1,2018
2018413202116B2,2018
18051515244322312018-09-01,2018
20184113182405B1,2018
2018327101008B2,2018
20184927200314B2,2018
20183227203613B2,2018
18071618440082512018-09-01,2018
18100114411471642018-09-01,2018
20184917203617B3,2018
MTC04000_2018_Shrub-2132018-09-01,2018
18071307205195672018-09-01,2018
18061116150515732018-09-01,2018
18061718032098932018-09-01,2018
MTL00000_2018_GR-0772018-09-01,2018
18062808310687152018-09-01,2018
1807260805083982018-09-01,2018
20184953200415B2,2018
18052009034373232018-09-01,2018
20183215202903B1,2018
20181659105802B3,2018
2018415200704B1,2018
1807171617196062018-09-01,2018
16081113012363252018-09-01,2018
1805311336417542018-09-01,2018
18042408464813452018-09-01,2018
MTC02000_2018_Clay-based-0212018-09-01,2018
1806160841024382018-09-01,2018
18080109412853942018-09-01,2018
20183545202606B3,2018
MTC02000_2019_SiltyLoamy-2682018-09-01,2018
20184125282508B3,2018
18053010494556162018-09-01,2018
18080715363822522018-09-01,2018
18053111065445792018-09-01,2018
18052012030731632018-09-01,2018
2018327100811B1,2018
2018561109705B2,2018
18090613265342462018-09-01,2018
18072515145670432018-09-01,2018
18061207345185102018-09-01,2018
18091210595281652018-09-01,2018
MT001000_OverSample2018_SgStp-1712018-09-01,2018
18082509471146542018-09-01,2018
MTB05000_2018_SC-10-S2018-09-01,2018
18072905431932532018-09-01,2018
2018671205008B1,2018
20184117201931B2,2018
2018327101113B1,2018
2018327105305B2,2018
2018321204205B2,2018
20183213104618B1,2018
181002125231952018-09-01,2018
18062807485579982018-09-01,2018
18070110531432552018-09-01,2018
18082913181137362018-09-01,2018
20183539202213B2,2018
18100111120091762018-09-01,2018
18071021063380472018-09-01,2018
18070309284987602018-09-01,2018
18061812234136212018-09-01,2018
18091213424882552018-09-01,2018
20183071103720B3,2018
18072912092616632018-09-01,2018
18080811590869722018-09-01,2018
201843201806B1,2018
18042308285176502018-09-01,2018
18072513103318642018-09-01,2018
20181683104915B2,2018
20183233109615B2,2018
18073014373995072018-09-01,2018
18060310395996252018-09-01,2018
18071914550249882018-09-01,2018
18073011194186062018-09-01,2018
18062709434577042018-09-01,2018
18051808380287832018-09-01,2018
18080813433243152018-09-01,2018
2018881100107B1,2018
20183033102711B3,2018
1806161038527202018-09-01,2018
20185637108214B2,2018
20184945201904B1,2018
2018329204915B2,2018
18061809363242082018-09-01,2018
20181659107307B2,2018
MTC04000_2018_Grass-0882018-09-01,2018
18061409205088372018-09-01,2018
17092709070445402018-09-01,2018
1808041147443162018-09-01,2018
18091111272453172018-09-01,2018
18082715133299312019-09-01,2018
18061610114556222018-09-01,2018
20185629105417B2,2018
18061120272272122018-09-01,2018
20183079103001B2,2018
18081310284987092018-09-01,2018
MTB07000_OverSample2018_SGB-0172018-09-01,2018
18062715161287622018-09-01,2018
18072311304471012018-09-01,2018
20183227202713B1,2018
18062814144085222018-09-01,2018
18071609075635832018-09-01,2018
18082710310531562018-09-01,2018
16083114161935022018-09-01,2018
18061308592261422018-09-01,2018
20185637107701B1,2018
20185643100109B1,2018
1805211234219222018-09-01,2018
MTB05000_2018_EP-03-S2018-09-01,2018
18073108585996592018-09-01,2018
18032614100346112018-09-01,2018
18082211322876902018-09-01,2018
20181673104102B2,2018
20183233110116B2,2018
18053008401717192018-09-01,2018
20184145384404B1,2018
18080215204592992018-09-01,2018
2018567109505B1,2018
18060308124584452018-09-01,2018
18080714371451012018-09-01,2018
18081610363286522018-09-01,2018
1807121127355322018-09-01,2018
18050312161740622018-09-01,2018
18061209490619552018-09-01,2018
20184137291817B1,2018
18041914355839642018-09-01,2018
2018671204113B1,2018
20183515200112B2,2018
18091915365451782018-09-01,2018
18090512281250222018-09-01,2018
1807291523111022018-09-01,2018
20183223204508B1,2018
18082309443494252018-09-01,2018
20181673102106B2,2018
2018327105804B2,2018
20188109200815B1,2018
18091310483243692018-09-01,2018
18070910222999782018-09-01,2018
18060413473536202018-09-01,2018
20184927200103B1,2018
18070210585613632018-09-01,2018
18050509380267242018-09-01,2018
MTC04000_2018_BTPD-182018-09-01,2018
18070912140181742018-09-01,2018
18062913182727482018-09-01,2018
2018671204418B1,2018
1806261029353782018-09-01,2018
18062707440829502018-09-01,2018
18072511524917962018-09-01,2018
20181631200308B2,2018
18071808002453072018-09-01,2018
18110115180598362018-09-01,2018
18091113302082122018-09-01,2018
18053109015636662018-09-01,2018
18050809312747212018-09-01,2018
18041711085193242018-09-01,2018
18071614035141432018-09-01,2018
1808060948169802018-09-01,2018
20183217206208B2,2018
18061408452167622018-09-01,2018
20183551200503B2,2018
20185641107402B2,2018
18061509210928322018-09-01,2018
2018321200110B2,2018
18081008495588472018-09-01,2018
20181613102708B1,2018
18090518040183952018-09-01,2018
18070211495947242018-09-01,2018
18072611210293342018-09-01,2018
18080713093836912018-09-01,2018
18080912531183602018-09-01,2018
18070309575289252018-09-01,2018
2018329204720B1,2018
18082818421189342018-09-01,2018
18062014583067582018-09-01,2018
18080808050717132018-09-01,2018
18061709515776042018-09-01,2018
2018323201213B1,2018
18081609321113442018-09-01,2018
18081017372782352018-09-01,2018
20183223201117B1,2018
20183517200212B1,2018
20185613106214B2,2018
18062108303329702018-09-01,2018
18100614204493882018-09-01,2018
18062014194190792018-09-01,2018
18051909141565322018-09-01,2018
18040911320680792018-09-01,2018
20184113212229B1,2018
20184927200314B1,2018
18073010112415902018-09-01,2018
20183555202318B2,2018
20184919203704B2,2018
18061908041063262018-09-01,2018
18082310152053562018-09-01,2018
18061510341820052018-09-01,2018
18071814503517332018-09-01,2018
20181637105616B1,2018
MTC04000_2018_Grass-0832018-09-01,2018
18052308342741832018-09-01,2018
18070215133731372018-09-01,2018
MTC02000_2018_SiltyLoamy-2522018-09-01,2018
18050911192620532018-09-01,2018
18053111030725702018-09-01,2018
18060407471434242018-09-01,2018
20181663106118B1,2018
18081608555392482018-09-01,2018
18070416525939412018-09-01,2018
18080914133953862018-09-01,2018
2018671204904B2,2018
180729140407302018-09-01,2018
18070109404446742018-09-01,2018
18071716383555482018-09-01,2018
18101016075140042018-09-01,2018
2018567102704B1,2018
18071211430890862018-09-01,2018
1809191332192062018-09-01,2018
2018857101617B1,2018
18081308202479962018-09-01,2018
20183223200805B2,2018
18092009132460532018-09-01,2018
18082015082091042018-09-01,2018
18070214583372342018-09-01,2018
18091214574732752018-09-01,2018
20185641106707B1,2018
18061710115138622018-09-01,2018
20184923200613B2,2018
20183211103819B2,2018
18072616595340252018-09-01,2018
MTC04000_2018_Grass-0672018-09-01,2018
18091911472565892018-09-01,2018
1809081452571262018-09-01,2018
2018671201313B2,2018
20184137332506B1,2018
20184923202202B1,2018
18061109564917512018-09-01,2018
18062107225281122018-09-01,2018
18071608555815602018-09-01,2018
18061416483499662018-09-01,2018
18050807301052192018-09-01,2018
2018627202508B1,2018
18051911070375772018-09-01,2018
20183233205308B1,2018
18060415521889912018-09-01,2018
18092511244439192018-09-01,2018
2018567102719B1,2018
18073116444563652018-09-01,2018
18060312164782582018-09-01,2018
18072714523291122018-09-01,2018
18082309321352782018-09-01,2018
2018567109912B1,2018
18050311550176492018-09-01,2018
2018327102411B2,2018
1702151355209802018-09-01,2018
18070207575038162018-09-01,2018
18073007064774812018-09-01,2018
20185637101917B2,2018
MT001000_2018_TGT-UYPP-SgStp-0092018-09-01,2018
18071413511353082018-09-01,2018
20183217206412B2,2018
18070107371716022018-09-01,2018
18081110502525012018-09-01,2018
18070612315357312019-09-01,2018
18062908470620562018-09-01,2018
2018881101116B2,2018
MTC02000_2018_SiltyLoamy-2502018-09-01,2018
20185637107609B1,2018
18070111011293692018-09-01,2018
18092109422072562018-09-01,2018
17092011582162132018-09-01,2018
20185633104301B1,2018
MT001000_2018_SgShr-0962018-09-01,2018
18072614163975102018-09-01,2018
